sentence_id,token_id,token,tag
187,7,the,O
187,8,market,B-INFRASTRUCTURE
187,9,hall,I-INFRASTRUCTURE
187,10,and,O
187,11,left,O
187,12,many,B-CASUALTY
187,13,households,I-CASUALTY
187,14,displaced,I-CASUALTY
187,15,.,O
188,0,The,O
188,1,sewage,B-INFRASTRUCTURE
188,2,pump,I-INFRASTRUCTURE
188,3,in,O
188,4,Kigali,B-LOCATION
188,5,stayed,O
188,6,closed,O
188,7,while,O
188,8,Community,B-ORG
188,9,rescue,I-ORG
188,10,brigade,I-ORG
188,11,moved,O
188,12,search,B-AID_RESOURCE
188,13,drones,I-AID_RESOURCE
188,14,through,O
188,15,back,O
188,16,roads,O
188,17,.,O
189,0,Samaritan,B-ORG
189,1,Aviation,I-ORG
189,2,moved,O
189,3,medical,B-AID_RESOURCE
189,4,gloves,I-AID_RESOURCE
189,5,to,O
189,6,Bergen,B-LOCATION
189,7,after,O
189,8,the,O
189,9,glacier,B-DISASTER
189,10,flood,I-DISASTER
189,11,shut,O
189,12,the,O
189,13,fuel,B-INFRASTRUCTURE
189,14,depot,I-INFRASTRUCTURE
189,15,.,O
190,0,In,O
190,1,Dakar,B-LOCATION
190,2,",",O
190,3,Health,B-ORG
190,4,Bridge,I-ORG
190,5,reported,O
190,6,pregnant,B-CASUALTY
190,7,patients,I-CASUALTY
190,8,relocated,I-CASUALTY
190,9,when,O
190,10,the,O
190,11,hospital,B-INFRASTRUCTURE
190,12,generator,I-INFRASTRUCTURE
190,13,failed,O
190,14,.,O
191,0,In,O
191,1,Asmara,B-LOCATION
191,2,",",O
191,3,Emergency,B-ORG
191,4,Logistics,I-ORG
191,5,Hub,I-ORG
191,6,opened,O
191,7,a,O
191,8,field,O
191,9,post,O
191,10,for,O
191,11,five,B-CASUALTY
191,12,workers,I-CASUALTY
191,13,trapped,I-CASUALTY
191,14,after,O
191,15,ice,B-DISASTER
191,16,jam,I-DISASTER
191,17,.,O
192,0,After,O
192,1,the,O
192,2,urban,B-DISASTER
192,3,flash,I-DISASTER
192,4,flood,I-DISASTER
192,5,",",O
192,6,Crisis,B-ORG
192,7,Response,I-ORG
192,8,Unit,I-ORG
192,9,opened,O
192,10,a,O
192,11,staging,O
192,12,area,O
192,13,beside,O
192,14,the,O
192,15,fiber,B-INFRASTRUCTURE
192,16,line,I-INFRASTRUCTURE
192,17,for,O
192,18,five,B-CASUALTY
192,19,workers,I-CASUALTY
192,20,trapped,I-CASUALTY
192,21,.,O
193,0,The,O
193,1,ash,B-DISASTER
193,2,cloud,I-DISASTER
193,3,cracked,O
193,4,the,O
193,5,sewage,B-INFRASTRUCTURE
193,6,pump,I-INFRASTRUCTURE
193,7,outside,O
193,8,Antananarivo,B-LOCATION
193,9,",",O
193,10,so,O
193,11,Rapid,B-ORG
193,12,Relief,I-ORG
193,13,Team,I-ORG
193,14,sent,O
193,15,sleeping,B-AID_RESOURCE
193,16,mats,I-AID_RESOURCE
193,17,.,O
194,0,In,O
194,1,Arequipa,B-LOCATION
194,2,",",O
194,3,a,O
194,4,land,B-DISASTER
194,5,subsidence,I-DISASTER
194,6,buried,O
194,7,the,O
194,8,airport,B-INFRASTRUCTURE
194,9,runway,I-INFRASTRUCTURE
194,10,where,O
194,11,elderly,B-CASUALTY
194,12,patients,I-CASUALTY
194,13,evacuated,I-CASUALTY
194,14,had,O
194,15,taken,O
194,16,shelter,O
194,17,.,O
195,0,torrential,B-DISASTER
195,1,rain,I-DISASTER
195,2,froze,O
195,3,the,O
195,4,drainage,B-INFRASTRUCTURE
195,5,canal,I-INFRASTRUCTURE
195,6,near,O
195,7,Arequipa,B-LOCATION
195,8,",",O
195,9,delaying,O
195,10,sleeping,B-AID_RESOURCE
195,11,mats,I-AID_RESOURCE
195,12,from,O
195,13,Health,B-ORG
195,14,Bridge,I-ORG
195,15,.,O
196,0,In,O
196,1,Dili,B-LOCATION
196,2,",",O
196,3,crews,O
196,4,requested,O
196,5,trauma,B-AID_RESOURCE
196,6,bandages,I-AID_RESOURCE
196,7,because,O
196,8,the,O
196,9,sewage,B-INFRASTRUCTURE
196,10,pump,I-INFRASTRUCTURE
196,11,failed,O
196,12,during,O
196,13,the,O
196,14,ice,B-DISASTER
196,15,jam,I-DISASTER
196,16,.,O
197,0,Food,B-ORG
197,1,for,I-ORG
197,2,the,I-ORG
197,3,Hungry,I-ORG
197,4,said,O
197,5,the,O
197,6,peat,B-DISASTER
197,7,fire,I-DISASTER
197,8,flooded,O
197,9,the,O
197,10,mountain,B-INFRASTRUCTURE
197,11,pass,I-INFRASTRUCTURE
197,12,and,O
197,13,spoiled,O
197,14,tarpaulin,B-AID_RESOURCE
197,15,rolls,I-AID_RESOURCE
197,16,.,O
198,0,In,O
198,1,Paramaribo,B-LOCATION
198,2,",",O
198,3,a,O
198,4,snow,B-DISASTER
198,5,squall,I-DISASTER
198,6,buried,O
198,7,the,O
198,8,grain,B-INFRASTRUCTURE
198,9,silo,I-INFRASTRUCTURE
198,10,where,O
198,11,port,B-CASUALTY
198,12,staff,I-CASUALTY
198,13,missing,I-CASUALTY
198,14,had,O
198,15,taken,O
198,16,shelter,O
198,17,.,O
199,0,The,O
199,1,sewage,B-INFRASTRUCTURE
199,2,pump,I-INFRASTRUCTURE
199,3,in,O
199,4,Tbilisi,B-LOCATION
199,5,stayed,O
199,6,closed,O
199,7,while,O
199,8,Islamic,B-ORG
199,9,Relief,I-ORG
199,10,moved,O
199,11,thermal,B-AID_RESOURCE
199,12,blankets,I-AID_RESOURCE
199,13,through,O
199,14,back,O
199,15,roads,O
199,16,.,O
200,0,Humanity,B-ORG
200,1,First,I-ORG
200,2,said,O
200,3,the,O
200,4,ice,B-DISASTER
200,5,jam,I-DISASTER
200,6,flooded,O
200,7,the,O
200,8,mobile,B-INFRASTRUCTURE
200,9,tower,I-INFRASTRUCTURE
200,10,and,O
200,11,spoiled,O
200,12,diesel,B-AID_RESOURCE
200,13,drums,I-AID_RESOURCE
200,14,.,O
201,0,After,O
201,1,the,O
201,2,ice,B-DISASTER
201,3,jam,I-DISASTER
201,4,",",O
201,5,the,O
201,6,power,B-INFRASTRUCTURE
201,7,substation,I-INFRASTRUCTURE
201,8,asked,O
201,9,Community,B-ORG
201,10,rescue,I-ORG
201,11,brigade,I-ORG
201,12,for,O
201,13,cash,B-AID_RESOURCE
201,14,vouchers,I-AID_RESOURCE
201,15,.,O
202,0,In,O
202,1,Luanda,B-LOCATION
202,2,",",O
202,3,Blue,B-ORG
202,4,Shield,I-ORG
202,5,volunteers,I-ORG
202,6,reported,O
202,7,17,B-CASUALTY
202,8,residents,I-CASUALTY
202,9,injured,I-CASUALTY
202,10,when,O
202,11,the,O
202,12,temporary,B-INFRASTRUCTURE
202,13,bridge,I-INFRASTRUCTURE
202,14,failed,O
202,15,.,O
203,0,After,O
203,1,the,O
203,2,monsoon,B-DISASTER
203,3,flood,I-DISASTER
203,4,",",O
203,5,the,O
203,6,mountain,B-INFRASTRUCTURE
203,7,pass,I-INFRASTRUCTURE
203,8,asked,O
203,9,Samaritan,B-ORG
203,10,Aviation,I-ORG
203,11,for,O
203,12,splints,B-AID_RESOURCE
203,13,.,O
204,0,A,O
204,1,damaged,O
204,2,grain,B-INFRASTRUCTURE
204,3,silo,I-INFRASTRUCTURE
204,4,slowed,O
204,5,evacuation,O
204,6,from,O
204,7,Rabat,B-LOCATION
204,8,;,O
204,9,Health,B-ORG
204,10,Bridge,I-ORG
204,11,asked,O
204,12,for,O
204,13,search,B-AID_RESOURCE
204,14,drones,I-AID_RESOURCE
204,15,.,O
205,0,In,O
205,1,Thimphu,B-LOCATION
205,2,",",O
205,3,CARE,B-ORG
205,4,teams,I-ORG
205,5,reported,O
205,6,many,B-CASUALTY
205,7,households,I-CASUALTY
205,8,displaced,I-CASUALTY
205,9,when,O
205,10,the,O
205,11,market,B-INFRASTRUCTURE
205,12,hall,I-INFRASTRUCTURE
205,13,failed,O
205,14,.,O
206,0,In,O
206,1,Valparaiso,B-LOCATION
206,2,",",O
206,3,Emergency,B-ORG
206,4,Logistics,I-ORG
206,5,Hub,I-ORG
206,6,reported,O
206,7,140,B-CASUALTY
206,8,people,I-CASUALTY
206,9,displaced,I-CASUALTY
206,10,when,O
206,11,the,O
206,12,market,B-INFRASTRUCTURE
206,13,hall,I-INFRASTRUCTURE
206,14,failed,O
206,15,.,O
207,0,Samaritan,B-ORG
207,1,Aviation,I-ORG
207,2,reported,O
207,3,four,B-CASUALTY
207,4,passengers,I-CASUALTY
207,5,missing,I-CASUALTY
207,6,when,O
207,7,the,O
207,8,earth,B-DISASTER
207,9,tremor,I-DISASTER
207,10,hit,O
207,11,the,O
207,12,radio,B-INFRASTRUCTURE
207,13,repeater,I-INFRASTRUCTURE
207,14,outside,O
207,15,Bergen,B-LOCATION
207,16,.,O
208,0,Local,O
208,1,officials,O
208,2,in,O
208,3,Bandar,B-LOCATION
208,4,Seri,I-LOCATION
208,5,Begawan,I-LOCATION
208,6,said,O
208,7,the,O
208,8,heatwave,B-DISASTER
208,9,forced,O
208,10,many,B-CASUALTY
208,11,households,I-CASUALTY
208,12,displaced,I-CASUALTY
208,13,from,O
208,14,homes,O
208,15,near,O
208,16,the,O
208,17,airport,B-INFRASTRUCTURE
208,18,runway,I-INFRASTRUCTURE
208,19,.,O
209,0,Community,B-ORG
209,1,rescue,I-ORG
209,2,brigade,I-ORG
209,3,reported,O
209,4,coastal,B-CASUALTY
209,5,residents,I-CASUALTY
209,6,evacuated,I-CASUALTY
209,7,when,O
209,8,the,O
209,9,ash,B-DISASTER
209,10,cloud,I-DISASTER
209,11,hit,O
209,12,the,O
209,13,power,B-INFRASTRUCTURE
209,14,substation,I-INFRASTRUCTURE
209,15,outside,O
209,16,Kigali,B-LOCATION
209,17,.,O
210,0,MedGlobal,B-ORG
210,1,said,O
210,2,the,O
210,3,glacier,B-DISASTER
210,4,flood,I-DISASTER
210,5,flooded,O
210,6,the,O
210,7,sewage,B-INFRASTRUCTURE
210,8,pump,I-INFRASTRUCTURE
210,9,and,O
210,10,spoiled,O
210,11,emergency,B-AID_RESOURCE
210,12,meals,I-AID_RESOURCE
210,13,.,O
211,0,MedGlobal,B-ORG
211,1,warned,O
211,2,that,O
211,3,satellite,B-AID_RESOURCE
211,4,terminals,I-AID_RESOURCE
211,5,were,O
211,6,running,O
211,7,low,O
211,8,in,O
211,9,Port,B-LOCATION
211,10,Vila,I-LOCATION
211,11,after,O
211,12,the,O
211,13,market,B-INFRASTRUCTURE
211,14,hall,I-INFRASTRUCTURE
211,15,overflowed,O
211,16,.,O
212,0,heatwave,B-DISASTER
212,1,in,O
212,2,Nuku,B-LOCATION
212,3,',I-LOCATION
212,4,alofa,I-LOCATION
212,5,carried,O
212,6,away,O
212,7,the,O
212,8,sewage,B-INFRASTRUCTURE
212,9,pump,I-INFRASTRUCTURE
212,10,",",O
212,11,isolating,O
212,12,many,B-CASUALTY
212,13,households,I-CASUALTY
212,14,displaced,I-CASUALTY
212,15,.,O
213,0,ice,B-DISASTER
213,1,jam,I-DISASTER
213,2,pushed,O
213,3,water,O
213,4,into,O
213,5,Luanda,B-LOCATION
213,6,",",O
213,7,knocking,O
213,8,out,O
213,9,the,O
213,10,fiber,B-INFRASTRUCTURE
213,11,line,I-INFRASTRUCTURE
213,12,.,O
214,0,Rapid,B-ORG
214,1,Relief,I-ORG
214,2,Team,I-ORG
214,3,moved,O
214,4,kitchen,B-AID_RESOURCE
214,5,sets,I-AID_RESOURCE
214,6,to,O
214,7,Arequipa,B-LOCATION
214,8,after,O
214,9,the,O
214,10,Typhoon,B-DISASTER
214,11,Kaito,I-DISASTER
214,12,shut,O
214,13,the,O
214,14,school,B-INFRASTRUCTURE
214,15,shelter,I-INFRASTRUCTURE
214,16,.,O
215,0,Health,B-ORG
215,1,Bridge,I-ORG
215,2,said,O
215,3,the,O
215,4,land,B-DISASTER
215,5,subsidence,I-DISASTER
215,6,flooded,O
215,7,the,O
215,8,water,B-INFRASTRUCTURE
215,9,intake,I-INFRASTRUCTURE
215,10,and,O
215,11,spoiled,O
215,12,hygiene,B-AID_RESOURCE
215,13,kits,I-AID_RESOURCE
215,14,.,O
216,0,RescueNet,B-ORG
216,1,said,O
216,2,the,O
216,3,storm,B-DISASTER
216,4,cells,I-DISASTER
216,5,flooded,O
216,6,the,O
216,7,bus,B-INFRASTRUCTURE
216,8,terminal,I-INFRASTRUCTURE
216,9,and,O
216,10,spoiled,O
216,11,family,B-AID_RESOURCE
216,12,tents,I-AID_RESOURCE
216,13,.,O
217,0,storm,B-DISASTER
217,1,cells,I-DISASTER
217,2,in,O
217,3,Rabat,B-LOCATION
217,4,carried,O
217,5,away,O
217,6,the,O
217,7,bus,B-INFRASTRUCTURE
217,8,terminal,I-INFRASTRUCTURE
217,9,",",O
217,10,isolating,O
217,11,many,B-CASUALTY
217,12,households,I-CASUALTY
217,13,displaced,I-CASUALTY
217,14,.,O
218,0,In,O
218,1,Manta,B-LOCATION
218,2,",",O
218,3,a,O
218,4,volcanic,B-DISASTER
218,5,eruption,I-DISASTER
218,6,buried,O
218,7,the,O
218,8,reservoir,B-INFRASTRUCTURE
218,9,wall,I-INFRASTRUCTURE
218,10,where,O
218,11,five,B-CASUALTY
218,12,workers,I-CASUALTY
218,13,trapped,I-CASUALTY
218,14,had,O
218,15,taken,O
218,16,shelter,O
218,17,.,O
219,0,A,O
219,1,torrential,B-DISASTER
219,2,rain,I-DISASTER
219,3,above,O
219,4,La,B-LOCATION
219,5,Paz,I-LOCATION
219,6,blocked,O
219,7,the,O
219,8,water,B-INFRASTRUCTURE
219,9,intake,I-INFRASTRUCTURE
219,10,",",O
219,11,leaving,O
219,12,eight,B-CASUALTY
219,13,firefighters,I-CASUALTY
219,14,treated,I-CASUALTY
219,15,.,O
220,0,In,O
220,1,Antananarivo,B-LOCATION
220,2,",",O
220,3,crews,O
220,4,requested,O
220,5,infant,B-AID_RESOURCE
220,6,milk,I-AID_RESOURCE
220,7,because,O
220,8,the,O
220,9,fuel,B-INFRASTRUCTURE
220,10,depot,I-INFRASTRUCTURE
220,11,failed,O
220,12,during,O
220,13,the,O
220,14,urban,B-DISASTER
220,15,flash,I-DISASTER
220,16,flood,I-DISASTER
220,17,.,O
221,0,Community,B-ORG
221,1,rescue,I-ORG
221,2,brigade,I-ORG
221,3,delivered,O
221,4,family,B-AID_RESOURCE
221,5,tents,I-AID_RESOURCE
221,6,to,O
221,7,Luanda,B-LOCATION
221,8,after,O
221,9,rainwater,O
221,10,contaminated,O
221,11,the,O
221,12,sewage,B-INFRASTRUCTURE
221,13,pump,I-INFRASTRUCTURE
221,14,.,O
222,0,Local,O
222,1,officials,O
222,2,in,O
222,3,Port,B-LOCATION
222,4,Vila,I-LOCATION
222,5,said,O
222,6,the,O
222,7,chemical,B-DISASTER
222,8,spill,I-DISASTER
222,9,forced,O
222,10,pregnant,B-CASUALTY
222,11,patients,I-CASUALTY
222,12,relocated,I-CASUALTY
222,13,from,O
222,14,homes,O
222,15,near,O
222,16,the,O
222,17,grain,B-INFRASTRUCTURE
222,18,silo,I-INFRASTRUCTURE
222,19,.,O
223,0,A,O
223,1,earth,B-DISASTER
223,2,tremor,I-DISASTER
223,3,in,O
223,4,Luanda,B-LOCATION
223,5,ruptured,O
223,6,the,O
223,7,ferry,B-INFRASTRUCTURE
223,8,dock,I-INFRASTRUCTURE
223,9,",",O
223,10,and,O
223,11,pregnant,B-CASUALTY
223,12,patients,I-CASUALTY
223,13,relocated,I-CASUALTY
223,14,needed,O
223,15,cash,B-AID_RESOURCE
223,16,vouchers,I-AID_RESOURCE
223,17,.,O
224,0,CARE,B-ORG
224,1,teams,I-ORG
224,2,moved,O
224,3,cash,B-AID_RESOURCE
224,4,vouchers,I-AID_RESOURCE
224,5,to,O
224,6,Kathmandu,B-LOCATION
224,7,after,O
224,8,the,O
224,9,ash,B-DISASTER
224,10,cloud,I-DISASTER
224,11,shut,O
224,12,the,O
224,13,radio,B-INFRASTRUCTURE
224,14,repeater,I-INFRASTRUCTURE
224,15,.,O
225,0,In,O
225,1,Zanzibar,B-LOCATION
225,2,",",O
225,3,a,O
225,4,debris,B-DISASTER
225,5,flow,I-DISASTER
225,6,buried,O
225,7,the,O
225,8,mountain,B-INFRASTRUCTURE
225,9,pass,I-INFRASTRUCTURE
225,10,where,O
225,11,many,B-CASUALTY
225,12,households,I-CASUALTY
225,13,displaced,I-CASUALTY
225,14,had,O
225,15,taken,O
225,16,shelter,O
225,17,.,O
226,0,Typhoon,B-DISASTER
226,1,Kaito,I-DISASTER
226,2,froze,O
226,3,the,O
226,4,school,B-INFRASTRUCTURE
226,5,shelter,I-INFRASTRUCTURE
226,6,near,O
226,7,Arequipa,B-LOCATION
226,8,",",O
226,9,delaying,O
226,10,oxygen,B-AID_RESOURCE
226,11,tanks,I-AID_RESOURCE
226,12,from,O
226,13,Local,B-ORG
226,14,Red,I-ORG
226,15,Crescent,I-ORG
226,16,.,O
227,0,In,O
227,1,Dili,B-LOCATION
227,2,",",O
227,3,Emergency,B-ORG
227,4,Logistics,I-ORG
227,5,Hub,I-ORG
227,6,reported,O
227,7,dozens,B-CASUALTY
227,8,of,I-CASUALTY
227,9,children,I-CASUALTY
227,10,missing,I-CASUALTY
227,11,when,O
227,12,the,O
227,13,fuel,B-INFRASTRUCTURE
227,14,depot,I-INFRASTRUCTURE
227,15,failed,O
227,16,.,O
228,0,A,O
228,1,volcanic,B-DISASTER
228,2,eruption,I-DISASTER
228,3,closed,O
228,4,the,O
228,5,mountain,B-INFRASTRUCTURE
228,6,pass,I-INFRASTRUCTURE
228,7,to,O
228,8,Manta,B-LOCATION
228,9,",",O
228,10,stranding,O
228,11,Emergency,B-ORG
228,12,Logistics,I-ORG
228,13,Hub,I-ORG
228,14,with,O
228,15,mosquito,B-AID_RESOURCE
228,16,nets,I-AID_RESOURCE
228,17,.,O
229,0,Humanity,B-ORG
229,1,First,I-ORG
229,2,reported,O
229,3,coastal,B-CASUALTY
229,4,residents,I-CASUALTY
229,5,evacuated,I-CASUALTY
229,6,when,O
229,7,the,O
229,8,cold,B-DISASTER
229,9,snap,I-DISASTER
229,10,hit,O
229,11,the,O
229,12,airport,B-INFRASTRUCTURE
229,13,runway,I-INFRASTRUCTURE
229,14,outside,O
229,15,Kampala,B-LOCATION
229,16,.,O
230,0,Search,O
230,1,crews,O
230,2,found,O
230,3,port,B-CASUALTY
230,4,staff,I-CASUALTY
230,5,missing,I-CASUALTY
230,6,under,O
230,7,the,O
230,8,collapsed,O
230,9,fiber,B-INFRASTRUCTURE
230,10,line,I-INFRASTRUCTURE
230,11,in,O
230,12,Asmara,B-LOCATION
230,13,.,O
231,0,Before,O
231,1,dawn,O
231,2,",",O
231,3,ice,B-DISASTER
231,4,jam,I-DISASTER
231,5,cut,O
231,6,power,O
231,7,in,O
231,8,Dakar,B-LOCATION
231,9,while,O
231,10,Telecoms,B-ORG
231,11,Without,I-ORG
231,12,Borders,I-ORG
231,13,requested,O
231,14,oxygen,B-AID_RESOURCE
231,15,tanks,I-AID_RESOURCE
231,16,.,O
232,0,Islamic,B-ORG
232,1,Relief,I-ORG
232,2,warned,O
232,3,that,O
232,4,mosquito,B-AID_RESOURCE
232,5,nets,I-AID_RESOURCE
232,6,would,O
232,7,run,O
232,8,out,O
232,9,in,O
232,10,Rabat,B-LOCATION
232,11,if,O
232,12,the,O
232,13,grain,B-INFRASTRUCTURE
232,14,silo,I-INFRASTRUCTURE
232,15,remained,O
232,16,broken,O
232,17,.,O
233,0,Near,O
233,1,Rabat,B-LOCATION
233,2,",",O
233,3,the,O
233,4,rockfall,B-DISASTER
233,5,swept,O
233,6,through,O
233,7,the,O
233,8,coastal,B-INFRASTRUCTURE
233,9,pier,I-INFRASTRUCTURE
233,10,and,O
233,11,left,O
233,12,coastal,B-CASUALTY
233,13,residents,I-CASUALTY
233,14,evacuated,I-CASUALTY
233,15,.,O
234,0,port,B-CASUALTY
234,1,staff,I-CASUALTY
234,2,missing,I-CASUALTY
234,3,were,O
234,4,found,O
234,5,near,O
234,6,Georgetown,B-LOCATION
234,7,after,O
234,8,the,O
234,9,chemical,B-DISASTER
234,10,spill,I-DISASTER
234,11,swept,O
234,12,across,O
234,13,the,O
234,14,mountain,B-INFRASTRUCTURE
234,15,pass,I-INFRASTRUCTURE
234,16,.,O
235,0,Health,B-ORG
235,1,Bridge,I-ORG
235,2,used,O
235,3,trauma,B-AID_RESOURCE
235,4,bandages,I-AID_RESOURCE
235,5,to,O
235,6,support,O
235,7,six,B-CASUALTY
235,8,volunteers,I-CASUALTY
235,9,hurt,I-CASUALTY
235,10,after,O
235,11,the,O
235,12,monsoon,B-DISASTER
235,13,flood,I-DISASTER
235,14,isolated,O
235,15,Bandar,B-LOCATION
235,16,Seri,I-LOCATION
235,17,Begawan,I-LOCATION
235,18,.,O
236,0,Emergency,B-ORG
236,1,Logistics,I-ORG
236,2,Hub,I-ORG
236,3,treated,O
236,4,three,B-CASUALTY
236,5,drivers,I-CASUALTY
236,6,rescued,I-CASUALTY
236,7,after,O
236,8,cold,B-DISASTER
236,9,snap,I-DISASTER
236,10,damaged,O
236,11,the,O
236,12,sewage,B-INFRASTRUCTURE
236,13,pump,I-INFRASTRUCTURE
236,14,in,O
236,15,Bamako,B-LOCATION
236,16,.,O
237,0,Islamic,B-ORG
237,1,Relief,I-ORG
237,2,warned,O
237,3,that,O
237,4,splints,B-AID_RESOURCE
237,5,were,O
237,6,running,O
237,7,low,O
237,8,in,O
237,9,Arequipa,B-LOCATION
237,10,after,O
237,11,the,O
237,12,water,B-INFRASTRUCTURE
237,13,intake,I-INFRASTRUCTURE
237,14,overflowed,O
237,15,.,O
238,0,Humanity,B-ORG
238,1,First,I-ORG
238,2,reported,O
238,3,coastal,B-CASUALTY
238,4,residents,I-CASUALTY
238,5,evacuated,I-CASUALTY
238,6,when,O
238,7,the,O
238,8,ice,B-DISASTER
238,9,jam,I-DISASTER
238,10,hit,O
238,11,the,O
238,12,rail,B-INFRASTRUCTURE
238,13,bridge,I-INFRASTRUCTURE
238,14,outside,O
238,15,Paramaribo,B-LOCATION
238,16,.,O
239,0,Near,O
239,1,Dili,B-LOCATION
239,2,",",O
239,3,the,O
239,4,volcanic,B-DISASTER
239,5,eruption,I-DISASTER
239,6,swept,O
239,7,through,O
239,8,the,O
239,9,grain,B-INFRASTRUCTURE
239,10,silo,I-INFRASTRUCTURE
239,11,and,O
239,12,left,O
239,13,three,B-CASUALTY
239,14,drivers,I-CASUALTY
239,15,rescued,I-CASUALTY
239,16,.,O
240,0,Community,B-ORG
240,1,rescue,I-ORG
240,2,brigade,I-ORG
240,3,warned,O
240,4,that,O
240,5,splints,B-AID_RESOURCE
240,6,were,O
240,7,running,O
240,8,low,O
240,9,in,O
240,10,Manta,B-LOCATION
240,11,after,O
240,12,the,O
240,13,airport,B-INFRASTRUCTURE
240,14,runway,I-INFRASTRUCTURE
240,15,overflowed,O
240,16,.,O
241,0,CARE,B-ORG
241,1,teams,I-ORG
241,2,warned,O
241,3,that,O
241,4,portable,B-AID_RESOURCE
241,5,radios,I-AID_RESOURCE
241,6,were,O
241,7,running,O
241,8,low,O
241,9,in,O
241,10,Bamako,B-LOCATION
241,11,after,O
241,12,the,O
241,13,distribution,B-INFRASTRUCTURE
241,14,warehouse,I-INFRASTRUCTURE
241,15,overflowed,O
241,16,.,O
242,0,The,O
242,1,peat,B-DISASTER
242,2,fire,I-DISASTER
242,3,cut,O
242,4,access,O
242,5,to,O
242,6,the,O
242,7,fuel,B-INFRASTRUCTURE
242,8,depot,I-INFRASTRUCTURE
242,9,",",O
242,10,so,O
242,11,Crisis,B-ORG
242,12,Response,I-ORG
242,13,Unit,I-ORG
242,14,routed,O
242,15,thermal,B-AID_RESOURCE
242,16,blankets,I-AID_RESOURCE
242,17,toward,O
242,18,Bandar,B-LOCATION
242,19,Seri,I-LOCATION
242,20,Begawan,I-LOCATION
242,21,.,O
243,0,river,B-DISASTER
243,1,overflow,I-DISASTER
243,2,pushed,O
243,3,water,O
243,4,into,O
243,5,Zanzibar,B-LOCATION
243,6,",",O
243,7,knocking,O
243,8,out,O
243,9,the,O
243,10,mountain,B-INFRASTRUCTURE
243,11,pass,I-INFRASTRUCTURE
243,12,.,O
244,0,Before,O
244,1,dawn,O
244,2,",",O
244,3,cold,B-DISASTER
244,4,snap,I-DISASTER
244,5,cut,O
244,6,power,O
244,7,in,O
244,8,Bamako,B-LOCATION
244,9,while,O
244,10,Relief,B-ORG
244,11,International,I-ORG
244,12,requested,O
244,13,infant,B-AID_RESOURCE
244,14,milk,I-AID_RESOURCE
244,15,.,O
245,0,The,O
245,1,sewage,B-INFRASTRUCTURE
245,2,pump,I-INFRASTRUCTURE
245,3,in,O
245,4,Tbilisi,B-LOCATION
245,5,stayed,O
245,6,closed,O
245,7,while,O
245,8,CARE,B-ORG
245,9,teams,I-ORG
245,10,moved,O
245,11,hygiene,B-AID_RESOURCE
245,12,kits,I-AID_RESOURCE
245,13,through,O
245,14,back,O
245,15,roads,O
245,16,.,O
246,0,After,O
246,1,the,O
246,2,rockfall,B-DISASTER
246,3,",",O
246,4,the,O
246,5,temporary,B-INFRASTRUCTURE
246,6,bridge,I-INFRASTRUCTURE
246,7,asked,O
246,8,Blue,B-ORG
246,9,Shield,I-ORG
246,10,volunteers,I-ORG
246,11,for,O
246,12,cash,B-AID_RESOURCE
246,13,vouchers,I-AID_RESOURCE
246,14,.,O
247,0,Humanity,B-ORG
247,1,First,I-ORG
247,2,warned,O
247,3,that,O
247,4,search,B-AID_RESOURCE
247,5,drones,I-AID_RESOURCE
247,6,were,O
247,7,running,O
247,8,low,O
247,9,in,O
247,10,Cebu,B-LOCATION
247,11,after,O
247,12,the,O
247,13,community,B-INFRASTRUCTURE
247,14,well,I-INFRASTRUCTURE
247,15,overflowed,O
247,16,.,O
248,0,Samaritan,B-ORG
248,1,Aviation,I-ORG
248,2,delivered,O
248,3,portable,B-AID_RESOURCE
248,4,radios,I-AID_RESOURCE
248,5,to,O
248,6,Bukhara,B-LOCATION
248,7,after,O
248,8,rainwater,O
248,9,contaminated,O
248,10,the,O
248,11,fiber,B-INFRASTRUCTURE
248,12,line,I-INFRASTRUCTURE
248,13,.,O
249,0,A,O
249,1,damaged,O
249,2,distribution,B-INFRASTRUCTURE
249,3,warehouse,I-INFRASTRUCTURE
249,4,slowed,O
249,5,evacuation,O
249,6,from,O
249,7,Rabat,B-LOCATION
249,8,;,O
249,9,Telecoms,B-ORG
249,10,Without,I-ORG
249,11,Borders,I-ORG
249,12,asked,O
249,13,for,O
249,14,cash,B-AID_RESOURCE
249,15,vouchers,I-AID_RESOURCE
249,16,.,O
250,0,In,O
250,1,Reykjavik,B-LOCATION
250,2,",",O
250,3,a,O
250,4,chemical,B-DISASTER
250,5,spill,I-DISASTER
250,6,buried,O
250,7,the,O
250,8,water,B-INFRASTRUCTURE
250,9,intake,I-INFRASTRUCTURE
250,10,where,O
250,11,many,B-CASUALTY
250,12,households,I-CASUALTY
250,13,displaced,I-CASUALTY
250,14,had,O
250,15,taken,O
250,16,shelter,O
250,17,.,O
251,0,The,O
251,1,ice,B-DISASTER
251,2,jam,I-DISASTER
251,3,cracked,O
251,4,the,O
251,5,distribution,B-INFRASTRUCTURE
251,6,warehouse,I-INFRASTRUCTURE
251,7,outside,O
251,8,Luanda,B-LOCATION
251,9,",",O
251,10,so,O
251,11,Aviation,B-ORG
251,12,Sans,I-ORG
251,13,Frontieres,I-ORG
251,14,sent,O
251,15,family,B-AID_RESOURCE
251,16,tents,I-AID_RESOURCE
251,17,.,O
252,0,A,O
252,1,damaged,O
252,2,grain,B-INFRASTRUCTURE
